@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 203\nSize of the tree: 405\n','Number of leaves: 194\nSize of the tree: 387\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 212\nSize of the tree: 423\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 217\nSize of the tree: 433\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 207\nSize of the tree: 413\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 210\nSize of the tree: 419\n','Number of leaves: 193\nSize of the tree: 385\n','Number of leaves: 206\nSize of the tree: 411\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 205\nSize of the tree: 409\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 209\nSize of the tree: 417\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 189\nSize of the tree: 377\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 198\nSize of the tree: 395\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 219\nSize of the tree: 437\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 237\nSize of the tree: 473\n','Number of leaves: 236\nSize of the tree: 471\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 234\nSize of the tree: 467\n','Number of leaves: 227\nSize of the tree: 453\n','Number of leaves: 242\nSize of the tree: 483\n','Number of leaves: 233\nSize of the tree: 465\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 222\nSize of the tree: 443\n','Number of leaves: 220\nSize of the tree: 439\n','Number of leaves: 231\nSize of the tree: 461\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 230\nSize of the tree: 459\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 229\nSize of the tree: 457\n','Number of leaves: 235\nSize of the tree: 469\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 225\nSize of the tree: 449\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

optdigits,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2114,5058,562,516,46,0,91.814947,8.185053,0,0.909053,0.018691,0.123917,10.38395,41.305704,1866.889421,37661.615174,-35794.725753,3.321867,67.01355,-63.691683,1699.979455,3.024874,91.059462,1,56,0.003953,2,0.996047,504,0,0,0.965517,1,0.982456,0.980664,0.998024,0.965517,0.918149,0.00909,0.99091,0.081851,0.917829,0.918149,0.917774,0.908822,0.959866,0.866803,0.917712,0.918149,0.253,0,0.25,0,250,0,142954,2781178,312874,92.348754,10.676157,'Number of leaves: 201\nSize of the tree: 401\n',401,201,201
optdigits,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2114,5058,562,509,53,0,90.569395,9.430605,0,0.89522,0.021328,0.132864,11.849158,44.28854,1866.844726,43032.090272,-41165.245545,3.321788,76.569556,-73.247768,1677.111493,2.984184,89.836689,0.981818,54,0.009862,5,0.990138,502,0.018182,1,0.915254,0.981818,0.947368,0.942154,0.986408,0.915886,0.905694,0.010449,0.989551,0.094306,0.906658,0.905694,0.905213,0.895325,0.953749,0.846876,0.905345,0.905694,0.289,0.001,0.28125,0,281.25,0,145690,2781178,312874,91.814947,10.836299,'Number of leaves: 205\nSize of the tree: 409\n',409,205,205
optdigits,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2114,5058,562,514,48,0,91.459075,8.540925,0,0.905095,0.019253,0.125533,10.696072,41.844825,1866.844726,41935.671671,-40068.826945,3.321788,74.618633,-71.296845,1694.946786,3.01592,90.79206,0.945455,52,0.005917,3,0.994083,504,0.054545,3,0.945455,0.945455,0.945455,0.939537,0.969822,0.903231,0.914591,0.009554,0.990446,0.085409,0.916175,0.914591,0.914648,0.905567,0.955929,0.860032,0.914994,0.914591,0.255,0,0.25,0,250,0,140218,2781178,312874,92.348754,10.747331,'Number of leaves: 197\nSize of the tree: 393\n',393,197,197
optdigits,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2114,5058,562,502,60,0,89.323843,10.676157,0,0.881362,0.022503,0.140388,12.501911,46.796625,1866.831875,51613.357979,-49746.526103,3.321765,91.838715,-88.51695,1661.097966,2.95569,88.979516,0.909091,50,0.003945,2,0.996055,505,0.090909,5,0.961538,0.909091,0.934579,0.928148,0.95901,0.909691,0.893238,0.011906,0.988094,0.106762,0.895716,0.893238,0.892827,0.882002,0.943986,0.817141,0.892706,0.893238,0.271,0,0.265625,0,265.625,0,148426,2781178,312874,90.391459,10.569395,'Number of leaves: 209\nSize of the tree: 417\n',417,209,209
optdigits,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2114,5058,562,499,63,0,88.790036,11.209964,0,0.87544,0.024454,0.143676,13.585764,47.892263,1866.873627,56973.463197,-55106.58957,3.321839,101.376269,-98.05443,1644.870784,2.926816,88.108309,0.946429,53,0.005929,3,0.994071,503,0.053571,3,0.946429,0.946429,0.946429,0.9405,0.980096,0.934437,0.8879,0.012465,0.987535,0.1121,0.887864,0.8879,0.887114,0.875146,0.940762,0.829572,0.88707,0.8879,0.271,0,0.265625,0,265.625,0,145006,2781178,312874,90.035587,10.907473,'Number of leaves: 204\nSize of the tree: 407\n',407,204,204
optdigits,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2114,5058,562,511,51,0,90.925267,9.074733,0,0.89917,0.019772,0.129195,10.984656,43.065336,1866.873627,44088.450745,-42221.577118,3.321839,78.449201,-75.127361,1688.730272,3.004858,90.457664,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.909253,0.010086,0.989914,0.090747,0.909623,0.909253,0.908908,0.899143,0.954658,0.854796,0.909018,0.909253,0.271,0,0.265625,0,265.625,0,156634,2781178,312874,91.814947,10.729537,'Number of leaves: 221\nSize of the tree: 441\n',441,221,221
optdigits,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2114,5058,562,510,52,0,90.747331,9.252669,0,0.897186,0.020396,0.130672,11.330994,43.557384,1866.896085,38753.638639,-36886.742554,3.321879,68.956652,-65.634773,1683.928825,2.996315,90.199387,0.892857,50,0,0,1,506,0.107143,6,1,0.892857,0.943396,0.939358,0.969297,0.93046,0.907473,0.010318,0.989682,0.092527,0.909806,0.907473,0.907405,0.89788,0.958381,0.86565,0.90745,0.907473,0.241,0,0.265625,0,265.625,0,150478,2781178,312874,91.992883,10.782918,'Number of leaves: 212\nSize of the tree: 423\n',423,212,212
optdigits,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2114,5058,562,500,62,0,88.967972,11.032028,0,0.87742,0.024233,0.141284,13.462976,47.094734,1866.896085,47342.039191,-45475.143106,3.321879,84.238504,-80.916625,1649.990628,2.935926,88.381493,0.946429,53,0.001976,1,0.998024,505,0.053571,3,0.981481,0.946429,0.963636,0.959888,0.971414,0.951767,0.88968,0.012264,0.987736,0.11032,0.891492,0.88968,0.890056,0.878118,0.949195,0.840754,0.890093,0.88968,0.269,0.016,0.28125,0,281.25,0,148426,2781178,312874,90.747331,11.120996,'Number of leaves: 209\nSize of the tree: 417\n',417,209,209
optdigits,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2114,5058,562,513,49,0,91.281139,8.718861,0,0.903118,0.018945,0.126173,10.524871,42.05805,1866.876641,42999.182566,-41132.305926,3.321845,76.511001,-73.189156,1696.943148,3.019472,90.897444,0.963636,53,0.003945,2,0.996055,505,0.036364,2,0.963636,0.963636,0.963636,0.959692,0.980115,0.94935,0.912811,0.009728,0.990272,0.087189,0.915574,0.912811,0.912999,0.904032,0.955114,0.847679,0.913128,0.912811,0.254,0,0.265625,0,265.625,0,142954,2781178,312874,92.348754,10.44484,'Number of leaves: 201\nSize of the tree: 401\n',401,201,201
optdigits,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,514,48,0,91.459075,8.540925,0,0.905099,0.018597,0.124571,10.331827,41.523686,1866.914959,38729.084602,-36862.169643,3.321913,68.912962,-65.591049,1700.724451,3.0262,91.098121,0.981818,54,0.001972,1,0.998028,506,0.018182,1,0.981818,0.981818,0.981818,0.979846,0.989923,0.965746,0.914591,0.009531,0.990469,0.085409,0.916246,0.914591,0.914878,0.905686,0.959218,0.864458,0.915149,0.914591,0.254,0,0.25,0,250,0,147742,2781178,312874,92.52669,10.854093,'Number of leaves: 208\nSize of the tree: 415\n',415,208,208
optdigits,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,507,55,0,90.213523,9.786477,0,0.89126,0.022029,0.132765,12.238359,44.255183,1866.902349,45169.960031,-43303.057682,3.32189,80.373594,-77.051704,1673.123836,2.977089,89.620319,0.963636,53,0.003945,2,0.996055,505,0.036364,2,0.963636,0.963636,0.963636,0.959692,0.97868,0.932154,0.902135,0.010882,0.989118,0.097865,0.90254,0.902135,0.902188,0.891399,0.952465,0.849887,0.902242,0.902135,0.253,0,0.265625,0,265.625,0,143638,2781178,312874,91.814947,11.13879,'Number of leaves: 202\nSize of the tree: 403\n',403,202,202
optdigits,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,516,46,0,91.814947,8.185053,0,0.909047,0.018319,0.122467,10.177262,40.82293,1866.822248,36574.469216,-34707.646968,3.321748,65.079127,-61.757379,1704.599142,3.033095,91.310201,0.981818,54,0,0,1,507,0.018182,1,1,0.981818,0.990826,0.989892,0.990371,0.983598,0.918149,0.009153,0.990847,0.081851,0.919179,0.918149,0.9182,0.909358,0.960137,0.871173,0.918428,0.918149,0.285,0,0.296875,0,296.875,0,143638,2781178,312874,93.238434,10.747331,'Number of leaves: 202\nSize of the tree: 403\n',403,202,202
optdigits,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,493,69,0,87.72242,12.27758,0,0.863573,0.026299,0.15034,14.610851,50.113997,1866.851219,53811.275128,-51944.423908,3.321799,95.7496,-92.427801,1626.2233,2.893636,87.110493,0.945455,52,0,0,1,507,0.054545,3,1,0.945455,0.971963,0.969481,0.989618,0.972409,0.877224,0.013686,0.986314,0.122776,0.877631,0.877224,0.87672,0.863501,0.937444,0.816667,0.876823,0.877224,0.276,0.001,0.265625,0,265.625,0,145690,2781178,312874,88.967972,10.854093,'Number of leaves: 205\nSize of the tree: 409\n',409,205,205
optdigits,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,507,55,0,90.213523,9.786477,0,0.891252,0.020846,0.133907,11.581086,44.63571,1866.896085,43045.03882,-41178.142735,3.321879,76.592596,-73.270717,1676.472492,2.983047,89.79999,0.946429,53,0.001976,1,0.998024,505,0.053571,3,0.981481,0.946429,0.963636,0.959888,0.973108,0.951767,0.902135,0.010909,0.989091,0.097865,0.904243,0.902135,0.901907,0.891847,0.953652,0.853582,0.901795,0.902135,0.271,0,0.265625,0,265.625,0,149110,2781178,312874,91.281139,10.69395,'Number of leaves: 210\nSize of the tree: 419\n',419,210,210
optdigits,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,516,46,0,91.814947,8.185053,0,0.90905,0.018654,0.123461,10.363177,41.153979,1866.896085,35523.470538,-33656.574453,3.321879,63.209022,-59.887143,1700.88908,3.026493,91.10786,1,56,0.005929,3,0.994071,503,0,0,0.949153,1,0.973913,0.971352,0.995059,0.949153,0.918149,0.009102,0.990898,0.081851,0.917764,0.918149,0.917224,0.90861,0.958972,0.868206,0.917076,0.918149,0.254,0.016,0.265625,0,265.625,0,134746,2781178,312874,92.52669,10.604982,'Number of leaves: 189\nSize of the tree: 377\n',377,189,189
optdigits,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,516,46,0,91.814947,8.185053,0,0.909056,0.01867,0.12434,10.37231,41.446865,1866.876812,37661.070543,-35794.193732,3.321845,67.012581,-63.690736,1697.379085,3.020247,90.920787,1,56,0.005929,3,0.994071,503,0,0,0.949153,1,0.973913,0.971352,0.997036,0.949153,0.918149,0.009074,0.990926,0.081851,0.91949,0.918149,0.918327,0.909541,0.959583,0.870792,0.918287,0.918149,0.231,0,0.234375,0,234.375,0,139534,2781178,312874,92.52669,10.800712,'Number of leaves: 196\nSize of the tree: 391\n',391,196,196
optdigits,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,506,56,0,90.035587,9.964413,0,0.889278,0.021149,0.133179,11.749684,44.393336,1866.876812,43042.655115,-41175.778303,3.321845,76.588354,-73.266509,1674.708518,2.979908,89.706429,0.982143,55,0.011858,6,0.988142,500,0.017857,1,0.901639,0.982143,0.940171,0.934297,0.997847,0.963811,0.900356,0.011114,0.988886,0.099644,0.902047,0.900356,0.899943,0.889634,0.956931,0.878483,0.900084,0.900356,0.256,0,0.25,0,250,0,147058,2781178,312874,91.459075,11.067616,'Number of leaves: 207\nSize of the tree: 413\n',413,207,207
optdigits,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,507,55,0,90.213523,9.786477,0,0.89126,0.022183,0.133333,12.324331,44.444724,1866.873627,44106.92711,-42240.053483,3.321839,78.482077,-75.160238,1671.161113,2.973596,89.516563,0.963636,53,0.005917,3,0.994083,504,0.036364,2,0.946429,0.963636,0.954955,0.950067,0.977676,0.915572,0.902135,0.010858,0.989142,0.097865,0.903075,0.902135,0.901163,0.891207,0.954241,0.859199,0.90107,0.902135,0.257,0,0.25,0,250,0,147058,2781178,312874,91.459075,11.049822,'Number of leaves: 207\nSize of the tree: 413\n',413,207,207
optdigits,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,506,56,0,90.035587,9.964413,0,0.889285,0.022232,0.137446,12.351279,45.815702,1866.873627,47334.539502,-45467.665875,3.321839,84.225159,-80.90332,1665.005157,2.962643,89.186817,0.945455,52,0.003945,2,0.996055,505,0.054545,3,0.962963,0.945455,0.954128,0.949252,0.971687,0.932954,0.900356,0.011083,0.988917,0.099644,0.902096,0.900356,0.900048,0.88969,0.947394,0.835726,0.900262,0.900356,0.256,0,0.25,0,250,0,143638,2781178,312874,90.747331,10.711744,'Number of leaves: 202\nSize of the tree: 403\n',403,202,202
optdigits,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,495,67,0,88.078292,11.921708,0,0.867535,0.026444,0.147113,14.691407,49.037771,1866.892501,52708.533426,-50841.640925,3.321873,93.787426,-90.465553,1630.328952,2.900941,87.328486,0.981818,54,0.003945,2,0.996055,505,0.018182,1,0.964286,0.981818,0.972973,0.97006,0.987968,0.948533,0.880783,0.013288,0.986712,0.119217,0.886238,0.880783,0.880467,0.869072,0.943336,0.828845,0.880853,0.880783,0.259,0,0.25,0,250,0,136114,2781178,312874,90.569395,11.459075,'Number of leaves: 191\nSize of the tree: 381\n',381,191,191
optdigits,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,509,53,0,90.569395,9.430605,0,0.895214,0.021151,0.132147,11.750669,44.049313,1866.895685,44095.752476,-42228.85679,3.321878,78.462193,-75.140315,1677.987453,2.985743,89.881158,0.927273,51,0.005917,3,0.994083,504,0.072727,4,0.944444,0.927273,0.93578,0.928932,0.958849,0.882875,0.905694,0.0105,0.9895,0.094306,0.908166,0.905694,0.905585,0.895911,0.9533,0.850899,0.905772,0.905694,0.259,0,0.25,0,250,0,151846,2781178,312874,91.814947,10.836299,'Number of leaves: 214\nSize of the tree: 427\n',427,214,214
optdigits,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,500,62,0,88.967972,11.032028,0,0.877422,0.024823,0.142871,13.790697,47.624131,1866.876812,50563.101961,-48696.22515,3.321845,89.969932,-86.648087,1643.418839,2.924233,88.030385,0.945455,52,0.00789,4,0.99211,503,0.054545,3,0.928571,0.945455,0.936937,0.930074,0.970325,0.913929,0.88968,0.012268,0.987732,0.11032,0.889268,0.88968,0.888507,0.876845,0.945245,0.841127,0.888663,0.88968,0.259,0,0.25,0,250,0,140902,2781178,312874,90.391459,11.014235,'Number of leaves: 198\nSize of the tree: 395\n',395,198,198
optdigits,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,519,43,0,92.348754,7.651246,0,0.914982,0.01791,0.120404,9.950001,40.134991,1866.876812,30159.559901,-28292.68309,3.321845,53.664697,-50.342852,1710.378157,3.043378,91.617087,0.981818,54,0.001972,1,0.998028,506,0.018182,1,0.981818,0.981818,0.981818,0.979846,0.990891,0.983598,0.923488,0.008546,0.991454,0.076512,0.924563,0.923488,0.922958,0.915097,0.967572,0.887293,0.923168,0.923488,0.254,0.009,0.25,0,250,0,150478,2781178,312874,93.594306,10.836299,'Number of leaves: 212\nSize of the tree: 423\n',423,212,212
optdigits,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,507,55,0,90.213523,9.786477,0,0.891256,0.020996,0.133611,11.664889,44.537491,1866.870264,46230.00279,-44363.132526,3.321833,82.259791,-78.937958,1679.665396,2.988728,89.972261,0.963636,53,0.00789,4,0.99211,503,0.036364,2,0.929825,0.963636,0.946429,0.940687,0.9799,0.94935,0.902135,0.010929,0.989071,0.097865,0.903711,0.902135,0.901516,0.891479,0.952513,0.840406,0.901803,0.902135,0.239,0,0.25,0,250,0,148426,2781178,312874,91.814947,10.765125,'Number of leaves: 209\nSize of the tree: 417\n',417,209,209
optdigits,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,503,59,0,89.501779,10.498221,0,0.883344,0.022867,0.140775,12.704154,46.925201,1866.870264,45192.616399,-43325.746135,3.321833,80.413908,-77.092075,1658.438935,2.950959,88.835254,0.963636,53,0,0,1,507,0.036364,2,1,0.963636,0.981481,0.979719,0.999408,0.993116,0.895018,0.011728,0.988272,0.104982,0.897108,0.895018,0.895406,0.884112,0.951371,0.835231,0.89563,0.895018,0.261,0,0.25,0,250,0,142270,2781178,312874,91.103203,10.69395,'Number of leaves: 200\nSize of the tree: 399\n',399,200,200
optdigits,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,494,68,0,87.900356,12.099644,0,0.865551,0.025173,0.147863,13.985454,49.288264,1866.831875,49520.741427,-47653.909552,3.321765,88.115198,-84.793433,1635.023659,2.909295,87.582802,0.927273,51,0.005917,3,0.994083,504,0.072727,4,0.944444,0.927273,0.93578,0.928932,0.960678,0.882875,0.879004,0.013458,0.986542,0.120996,0.881369,0.879004,0.879658,0.866539,0.946354,0.839262,0.879585,0.879004,0.238,0,0.234375,0.015625,234.375,15.625,144322,2781178,312874,89.679715,10.800712,'Number of leaves: 203\nSize of the tree: 405\n',405,203,203
optdigits,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,513,49,0,91.281139,8.718861,0,0.903118,0.019525,0.126972,10.847348,42.324323,1866.854182,43015.604215,-41148.750033,3.321805,76.540221,-73.218416,1691.417355,3.009639,90.602543,0.963636,53,0.001972,1,0.998028,506,0.036364,2,0.981481,0.963636,0.972477,0.969572,0.981782,0.967195,0.912811,0.00974,0.99026,0.087189,0.915624,0.912811,0.912794,0.903963,0.953208,0.865429,0.913035,0.912811,0.249,0,0.25,0,250,0,142270,2781178,312874,92.170819,10.765125,'Number of leaves: 200\nSize of the tree: 399\n',399,200,200
optdigits,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,511,51,0,90.925267,9.074733,0,0.899164,0.019514,0.128998,10.841076,42.999586,1866.886237,39801.223116,-37934.336879,3.321862,70.820682,-67.49882,1689.705877,3.006594,90.509311,0.982143,55,0.003953,2,0.996047,504,0.017857,1,0.964912,0.982143,0.973451,0.970531,0.989977,0.965763,0.909253,0.010125,0.989875,0.090747,0.911953,0.909253,0.90879,0.899815,0.959421,0.874433,0.908923,0.909253,0.235,0,0.25,0,250,0,143638,2781178,312874,92.704626,10.978648,'Number of leaves: 202\nSize of the tree: 403\n',403,202,202
optdigits,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,516,46,0,91.814947,8.185053,0,0.909053,0.01872,0.124826,10.399989,41.608989,1866.896085,39792.965601,-37926.069516,3.321879,70.805989,-67.484109,1700.197031,3.025262,91.070791,0.982143,55,0.001976,1,0.998024,505,0.017857,1,0.982143,0.982143,0.982143,0.980167,0.989448,0.966384,0.918149,0.009106,0.990894,0.081851,0.919545,0.918149,0.918312,0.909544,0.957509,0.860405,0.918336,0.918149,0.272,0,0.265625,0.015625,265.625,15.625,148426,2781178,312874,92.52669,10.640569,'Number of leaves: 209\nSize of the tree: 417\n',417,209,209
optdigits,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,504,58,0,89.679715,10.320285,0,0.885326,0.022597,0.136211,12.554271,45.403782,1866.896085,47334.445992,-45467.549906,3.321879,84.224993,-80.903114,1664.565464,2.96186,89.162192,1,56,0.003953,2,0.996047,504,0,0,0.965517,1,0.982456,0.980664,0.999012,0.982456,0.896797,0.011469,0.988531,0.103203,0.899351,0.896797,0.896536,0.886028,0.949024,0.845596,0.896429,0.896797,0.27,0.001,0.25,0,250,0,144322,2781178,312874,90.925267,10.871886,'Number of leaves: 203\nSize of the tree: 405\n',405,203,203
optdigits,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,511,51,0,90.925267,9.074733,0,0.899161,0.020524,0.127378,11.402098,42.459406,1866.896085,33389.927591,-31523.031506,3.321879,59.412683,-56.090803,1687.506424,3.00268,90.391021,0.964286,54,0.001976,1,0.998024,505,0.035714,2,0.981818,0.964286,0.972973,0.97006,0.982019,0.96752,0.909253,0.010133,0.989867,0.090747,0.912074,0.909253,0.909488,0.900126,0.963106,0.876885,0.909523,0.909253,0.25,0,0.234375,0,234.375,0,134746,2781178,312874,93.238434,11.192171,'Number of leaves: 189\nSize of the tree: 377\n',377,189,189
optdigits,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,516,46,0,91.814947,8.185053,0,0.90905,0.018301,0.12408,10.167101,41.36029,1866.876812,37658.916391,-35792.039579,3.321845,67.008748,-63.686903,1703.188,3.030584,91.231944,1,56,0.003953,2,0.996047,504,0,0,0.965517,1,0.982456,0.980664,0.999012,0.982456,0.918149,0.00911,0.99089,0.081851,0.917677,0.918149,0.917439,0.908653,0.959257,0.865588,0.917345,0.918149,0.285,0,0.265625,0,265.625,0,151846,2781178,312874,92.52669,10.729537,'Number of leaves: 214\nSize of the tree: 427\n',427,214,214
optdigits,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,509,53,0,90.569395,9.430605,0,0.895217,0.021188,0.133755,11.771252,44.585377,1866.866963,48380.622158,-46513.755195,3.321827,86.086516,-82.764689,1676.648004,2.983359,89.810792,0.982143,55,0.005929,3,0.994071,503,0.017857,1,0.948276,0.982143,0.964912,0.961136,0.994653,0.922463,0.905694,0.010469,0.989531,0.094306,0.907114,0.905694,0.905813,0.895689,0.949569,0.84266,0.905905,0.905694,0.301,0,0.296875,0,296.875,0,144322,2781178,312874,91.103203,10.658363,'Number of leaves: 203\nSize of the tree: 405\n',405,203,203
optdigits,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,501,61,0,89.145907,10.854093,0,0.879398,0.022995,0.141968,12.774923,47.323073,1866.866963,52688.873334,-50822.006371,3.321827,93.752444,-90.430616,1656.910569,2.948239,88.753543,0.982143,55,0.001976,1,0.998024,505,0.017857,1,0.982143,0.982143,0.982143,0.980167,0.989572,0.966384,0.891459,0.012052,0.987948,0.108541,0.893923,0.891459,0.891485,0.880172,0.944786,0.816841,0.891473,0.891459,0.285,0,0.28125,0,281.25,0,149110,2781178,312874,90.035587,10.658363,'Number of leaves: 210\nSize of the tree: 419\n',419,210,210
optdigits,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,505,57,0,89.857651,10.142349,0,0.887297,0.022265,0.1398,12.369749,46.60067,1866.841542,54819.786455,-52952.944914,3.321782,97.544104,-94.222322,1661.59904,2.956582,89.005896,1,56,0.007905,4,0.992095,502,0,0,0.933333,1,0.965517,0.962266,0.998024,0.965517,0.898577,0.011296,0.988704,0.101423,0.899746,0.898577,0.898179,0.887531,0.943408,0.819271,0.898044,0.898577,0.237,0,0.25,0,250,0,147742,2781178,312874,90.035587,10.587189,'Number of leaves: 208\nSize of the tree: 415\n',415,208,208
optdigits,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,499,63,0,88.790036,11.209964,0,0.87544,0.023926,0.145296,13.292706,48.432423,1866.857484,55910.677477,-54043.819994,3.32181,99.485191,-96.163381,1644.763655,2.926626,88.103332,0.945455,52,0.003945,2,0.996055,505,0.054545,3,0.962963,0.945455,0.954128,0.949252,0.970253,0.932287,0.8879,0.012485,0.987515,0.1121,0.890892,0.8879,0.888732,0.876653,0.943284,0.825872,0.888889,0.8879,0.248,0,0.234375,0,234.375,0,149794,2781178,312874,89.679715,10.640569,'Number of leaves: 211\nSize of the tree: 421\n',421,211,211
optdigits,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20251201.2115,5058,562,511,51,0,90.925267,9.074733,0,0.899167,0.020046,0.13031,11.136753,43.436761,1866.902349,45158.147366,-43291.245017,3.32189,80.352575,-77.030685,1685.209898,2.998594,90.267705,0.981818,54,0.001972,1,0.998028,506,0.018182,1,0.981818,0.981818,0.981818,0.979846,0.990873,0.983267,0.909253,0.010121,0.989879,0.090747,0.910892,0.909253,0.909499,0.899739,0.954028,0.858201,0.909731,0.909253,0.253,0,0.265625,0,265.625,0,154582,2781178,312874,91.637011,10.765125,'Number of leaves: 218\nSize of the tree: 435\n',435,218,218
